A
1.0104179E-3	-1.4680000E-5
1.1291504E-3	-1.4946000E-5
1.0000623E+1	-1.4743000E-5
2.0000720E+1	-1.4769000E-5
3.0000432E+1	-1.4629000E-5
4.0001161E+1	-1.4591000E-5
5.0000917E+1	-1.5035000E-5
6.0001182E+1	-1.4832000E-5
7.0001100E+1	-1.4959000E-5
8.0000959E+1	-1.4413000E-5
9.0000571E+1	-1.4413000E-5
1.0000031E+2	-1.4477000E-5
1.1000050E+2	-1.4337000E-5
1.2000076E+2	-1.4642000E-5
1.3000066E+2	-1.4693000E-5
1.4000014E+2	-1.4515000E-5
1.5000016E+2	-1.4375000E-5
1.6000038E+2	-1.4223000E-5
1.7000044E+2	-1.4350000E-5
1.8000038E+2	-1.4832000E-5
1.9000057E+2	-1.4705000E-5
2.0000058E+2	-1.4819000E-5
2.1000078E+2	-1.4655000E-5
2.2000072E+2	-1.4591000E-5
2.3000043E+2	-1.4680000E-5
2.4000029E+2	-1.4705000E-5
2.5000100E+2	-1.4616000E-5
2.6000016E+2	-1.4680000E-5
2.7000060E+2	-1.4413000E-5
2.8000026E+2	-1.4832000E-5
2.9000055E+2	-1.4591000E-5
3.0000033E+2	-1.4426000E-5
3.0999984E+2	-1.3842000E-5
3.2000027E+2	-1.4287000E-5
3.3000030E+2	-1.4147000E-5
3.4000018E+2	-1.4477000E-5
3.5000064E+2	-1.4185000E-5
3.6000021E+2	-1.4451000E-5
3.6999962E+2	-1.4350000E-5
3.7999975E+2	-1.4388000E-5
3.8999973E+2	-1.4223000E-5
4.0000078E+2	-1.4223000E-5
4.1000030E+2	-1.4172000E-5
4.2000036E+2	-1.4261000E-5
4.3000020E+2	-1.3906000E-5
4.3999937E+2	-1.4020000E-5
4.4999961E+2	-1.3728000E-5
4.5999974E+2	-1.4071000E-5
4.7000029E+2	-1.4642000E-5
4.7999995E+2	-1.4236000E-5
4.8999927E+2	-1.3868000E-5
5.0000001E+2	-1.3678000E-5
5.0999968E+2	-1.3272000E-5
5.1999940E+2	-1.3157000E-5
5.3000005E+2	-1.2295000E-5
5.4000000E+2	-1.2256000E-5
5.4999993E+2	-1.2104000E-5
5.5999998E+2	-1.1965000E-5
5.6999941E+2	-1.1736000E-5
5.7999907E+2	-1.1546000E-5
5.8999904E+2	-1.0962000E-5
5.9999987E+2	-1.0759000E-5
6.0999926E+2	-1.0468000E-5
6.1999978E+2	-1.0468000E-5
6.2999963E+2	-9.9850000E-6
6.3999949E+2	-9.7060000E-6
6.4999926E+2	-9.1860000E-6
6.5999944E+2	-9.4400000E-6
6.6999916E+2	-9.1350000E-6
6.7999890E+2	-9.3130000E-6
6.8999972E+2	-8.7170000E-6
6.9999962E+2	-8.8430000E-6
7.0999976E+2	-8.5260000E-6
7.1999875E+2	-8.7550000E-6
7.2999914E+2	-8.1580000E-6
7.3999898E+2	-8.0440000E-6
7.4999937E+2	-7.7780000E-6
7.5999933E+2	-8.2470000E-6
7.6999933E+2	-7.7020000E-6
7.7999942E+2	-7.2960000E-6
7.8999877E+2	-7.0540000E-6
7.9999910E+2	-7.2320000E-6
8.0999868E+2	-6.9400000E-6
8.1999928E+2	-6.6480000E-6
8.2999910E+2	-6.2170000E-6
8.3999917E+2	-6.5220000E-6
8.4999868E+2	-6.5220000E-6
8.5999891E+2	-6.5980000E-6
8.6999838E+2	-5.9250000E-6
8.7999858E+2	-6.4840000E-6
8.8999922E+2	-5.9890000E-6
8.9999899E+2	-5.7860000E-6
9.0999887E+2	-6.1030000E-6
9.1999921E+2	-5.9380000E-6
9.2999941E+2	-5.8740000E-6
9.3999891E+2	-5.6970000E-6
9.4999944E+2	-5.5320000E-6
9.5999850E+2	-5.0240000E-6
9.6999856E+2	-4.7960000E-6
9.7999866E+2	-4.9360000E-6
9.8999814E+2	-5.2150000E-6
9.9999806E+2	-4.3390000E-6
1.0099986E+3	-4.6690000E-6
1.0199985E+3	-5.1260000E-6
1.0299987E+3	-4.6180000E-6
1.0399987E+3	-4.2000000E-6
1.0499986E+3	-4.0600000E-6
1.0599985E+3	-4.0220000E-6
1.0699986E+3	-3.9590000E-6
1.0799979E+3	-3.8320000E-6
1.0899990E+3	-3.6920000E-6
1.0999983E+3	-3.8060000E-6
1.1099990E+3	-3.5400000E-6
1.1199983E+3	-3.6540000E-6
1.1299984E+3	-3.4890000E-6
1.1399982E+3	-3.9330000E-6
1.1499979E+3	-3.9590000E-6
1.1599984E+3	-3.8060000E-6
1.1699978E+3	-3.8950000E-6
1.1799981E+3	-4.0850000E-6
1.1899988E+3	-4.4030000E-6
1.1999978E+3	-4.3140000E-6
1.2099985E+3	-3.9970000E-6
1.2199982E+3	-4.1110000E-6
1.2299982E+3	-3.8950000E-6
1.2399981E+3	-3.8820000E-6
1.2499988E+3	-4.0850000E-6
1.2599983E+3	-4.0090000E-6
1.2699979E+3	-3.9840000E-6
1.2799977E+3	-3.9330000E-6
1.2899981E+3	-4.0220000E-6
1.2999985E+3	-3.6160000E-6
1.3099982E+3	-3.5780000E-6
1.3199982E+3	-3.3500000E-6
1.3299977E+3	-3.9210000E-6
1.3399978E+3	-4.0600000E-6
1.3499977E+3	-4.4920000E-6
1.3599978E+3	-4.6310000E-6
1.3699977E+3	-5.0370000E-6
1.3799976E+3	-5.5320000E-6
1.3899976E+3	-5.8490000E-6
1.3999977E+3	-6.2550000E-6
1.4099978E+3	-6.9280000E-6
1.4199980E+3	-7.3590000E-6
1.4299977E+3	-6.9910000E-6
1.4399980E+3	-7.2830000E-6
1.4499973E+3	-7.4350000E-6
1.4599977E+3	-7.4730000E-6
1.4699977E+3	-7.4100000E-6
1.4799977E+3	-7.5370000E-6
1.4899975E+3	-7.8030000E-6
1.4999971E+3	-7.7520000E-6
1.5099974E+3	-8.0310000E-6
1.5199973E+3	-8.2470000E-6
1.5299969E+3	-8.1960000E-6
1.5399976E+3	-8.0570000E-6
1.5499970E+3	-8.5520000E-6
1.5599969E+3	-8.2090000E-6
1.5699973E+3	-8.3490000E-6
1.5799970E+3	-8.6400000E-6
1.5899973E+3	-8.9450000E-6
1.5999978E+3	-8.7670000E-6
1.6099974E+3	-9.0210000E-6
1.6199975E+3	-9.2240000E-6
1.6299976E+3	-9.3760000E-6
1.6399968E+3	-9.5410000E-6
1.6499973E+3	-9.2370000E-6
1.6599968E+3	-9.8970000E-6
1.6699973E+3	-9.7700000E-6
1.6799972E+3	-9.9350000E-6
1.6899972E+3	-9.7950000E-6
1.6999970E+3	-9.6300000E-6
1.7099976E+3	-9.8460000E-6
1.7199965E+3	-9.6810000E-6
1.7299967E+3	-1.0087000E-5
1.7399965E+3	-9.4140000E-6
1.7499964E+3	-1.0645000E-5
1.7599968E+3	-1.0353000E-5
1.7699973E+3	-1.0125000E-5
1.7799967E+3	-9.9850000E-6
1.7899976E+3	-1.0277000E-5
1.7999963E+3	-1.0315000E-5
1.8099971E+3	-1.0442000E-5
1.8199971E+3	-1.0709000E-5
1.8299962E+3	-1.0531000E-5
1.8399965E+3	-1.0569000E-5
1.8499962E+3	-1.0709000E-5
1.8599966E+3	-1.0442000E-5
1.8699967E+3	-1.0632000E-5
1.8799964E+3	-1.0518000E-5
1.8899963E+3	-1.0797000E-5
1.8999966E+3	-1.0455000E-5
1.9099960E+3	-1.0480000E-5
1.9199965E+3	-1.1051000E-5
1.9299965E+3	-1.1064000E-5
1.9399962E+3	-1.0975000E-5
1.9499961E+3	-1.1178000E-5
1.9599962E+3	-1.0937000E-5
1.9699967E+3	-1.1292000E-5
1.9799965E+3	-1.1343000E-5
1.9899963E+3	-1.1127000E-5
1.9999962E+3	-1.1508000E-5
2.0099965E+3	-1.0823000E-5
2.0199974E+3	-1.0988000E-5
2.0299968E+3	-1.0848000E-5
2.0399965E+3	-1.0975000E-5
2.0499965E+3	-1.1038000E-5
2.0599961E+3	-1.0632000E-5
2.0699970E+3	-1.1038000E-5
2.0799965E+3	-1.0671000E-5
2.0899960E+3	-1.0912000E-5
2.0999962E+3	-1.0683000E-5
2.1099962E+3	-1.0607000E-5
2.1199964E+3	-1.0861000E-5
2.1299963E+3	-1.0607000E-5
2.1399960E+3	-1.0797000E-5
2.1499962E+3	-1.0455000E-5
2.1599965E+3	-1.0721000E-5
2.1699957E+3	-1.0924000E-5
2.1799959E+3	-1.0747000E-5
2.1899955E+3	-1.0620000E-5
2.1999962E+3	-1.0797000E-5
2.2099962E+3	-1.0734000E-5
2.2199956E+3	-1.1140000E-5
2.2299957E+3	-1.1153000E-5
2.2399961E+3	-1.0569000E-5
2.2499955E+3	-1.0417000E-5
2.2599962E+3	-1.0391000E-5
2.2699959E+3	-1.1254000E-5
2.2799957E+3	-1.1609000E-5
2.2899953E+3	-1.2168000E-5
2.2999960E+3	-1.1724000E-5
2.3099958E+3	-1.2244000E-5
2.3199953E+3	-1.1952000E-5
2.3299957E+3	-1.2523000E-5
2.3399960E+3	-1.2459000E-5
2.3499969E+3	-1.3018000E-5
2.3599960E+3	-1.2980000E-5
2.3699954E+3	-1.3157000E-5
2.3799956E+3	-1.3525000E-5
2.3899956E+3	-1.3779000E-5
2.3999961E+3	-1.3881000E-5
2.4099961E+3	-1.4274000E-5
2.4199954E+3	-1.4629000E-5
2.4299956E+3	-1.4984000E-5
2.4399956E+3	-1.4731000E-5
2.4499951E+3	-1.5035000E-5
2.4599953E+3	-1.6139000E-5
2.4699950E+3	-1.5961000E-5
2.4799949E+3	-1.5733000E-5
2.4899952E+3	-1.5809000E-5
2.4999952E+3	-1.5720000E-5
2.5099949E+3	-1.6532000E-5
2.5199954E+3	-1.6266000E-5
2.5299954E+3	-1.6773000E-5
2.5399955E+3	-1.6913000E-5
2.5499948E+3	-1.7167000E-5
2.5599954E+3	-1.7763000E-5
2.5699949E+3	-1.7890000E-5
2.5799956E+3	-1.7560000E-5
2.5899960E+3	-1.7928000E-5
2.5999953E+3	-1.7865000E-5
2.6099953E+3	-1.8816000E-5
2.6199946E+3	-1.8461000E-5
2.6299952E+3	-1.8283000E-5
2.6399951E+3	-1.8600000E-5
2.6499947E+3	-1.8842000E-5
2.6599947E+3	-1.9235000E-5
2.6699948E+3	-1.9501000E-5
2.6799950E+3	-1.9704000E-5
2.6899949E+3	-1.9755000E-5
2.6999946E+3	-1.9717000E-5
2.7099957E+3	-2.0034000E-5
2.7199953E+3	-1.9996000E-5
2.7299951E+3	-2.0618000E-5
2.7399951E+3	-2.0745000E-5
2.7499949E+3	-2.0161000E-5
2.7599946E+3	-2.0339000E-5
2.7699945E+3	-2.0186000E-5
2.7799943E+3	-2.0745000E-5
2.7899943E+3	-2.0732000E-5
2.7999950E+3	-2.0047000E-5
2.8099948E+3	-2.0161000E-5
2.8199948E+3	-2.0085000E-5
2.8299954E+3	-2.0212000E-5
2.8399946E+3	-2.0389000E-5
2.8499945E+3	-2.0440000E-5
2.8599947E+3	-2.0072000E-5
2.8699948E+3	-2.0605000E-5
2.8799948E+3	-2.0542000E-5
